XP,YP,ZP,PID
4920,10740,2168.32536316,4521
4920,10750,2172.97090149,4522
4920,10800,2192.76368713,4523
4920,10810,2194.19313049,4524
4920,10820,2194.4312439,4525
4920,10830,2193.77282715,4526
4920,10840,2192.51809692,4527
4920,10850,2190.65286255,4528
4920,10860,2188.01293945,4529
4920,10920,2166.21438599,4530
4920,10930,2163.40730286,4531
4920,10940,2161.92903137,4532
4920,10950,2162.69578552,4533
4920,10960,2165.6156311,4534
4920,11000,2174.73214722,4535
4920,11010,2174.28399658,4536
4920,11050,2171.34065247,4537
4920,11060,2173.21313477,4538
4920,11070,2176.65498352,4539
4920,11080,2181.41671753,4540
4920,11130,2208.99095154,4541
4920,11189.75830078,2240.31350708,4542
4930,10010.24169922,2047.89041138,4543
4930,10013.15429688,2049.62434387,4544
4930,10020.58105469,2053.94372559,4545
4930,10030.04882813,2059.15536499,4546
4930,10040.0012207,2064.19320679,4547
4930,10050,2068.80387878,4548
4930,10060,2073.04925537,4549
4930,10070,2077.03401184,4550
4930,10080,2080.84718323,4551
4930,10090,2084.55018616,4552
4930,10100,2088.1647644,4553
4930,10110,2091.85830688,4554
4930,10120,2095.91516113,4555
4930,10130,2100.34547424,4556
4930,10170,2116.80551147,4557
4930,10180,2120.37667847,4558
4930,10190,2123.94570923,4559
4930,10200,2127.23703003,4560
4930,10210,2130.16877747,4561
4930,10220,2132.99440002,4562
4930,10230,2135.60289001,4563
4930,10240,2137.52534485,4564
4930,10250,2138.75489807,4565
4930,10260,2139.91853333,4566
4930,10270,2141.7170105,4567
4930,10280,2144.32565308,4568
4930,10290,2147.15325928,4569
4930,10300,2149.50395203,4570
4930,10310,2151.54321289,4571
4930,10320,2154.05206299,4572
4930,10330,2157.42776489,4573
4930,10340,2161.42793274,4574
4930,10350,2165.38064575,4575
4930,10360,2168.41889954,4576
4930,10370,2170.10087585,4577
4930,10390,2170.83222961,4578
4930,10410,2169.14353943,4579
4930,10420,2166.19958496,4580
4930,10430,2160.67132568,4581
4930,10440,2151.89744568,4582
4930,10450,2140.77775574,4583
4930,10460,2130.49821472,4584
4930,10470,2124.60671997,4585
4930,10480,2123.72239685,4586
4930,10490,2125.0184021,4587
4930,10500,2125.270401,4588
4930,10510,2123.38449097,4589
4930,10540,2112.55761719,4590
4930,10550,2110.0447998,4591
4930,10560,2109.15139771,4592
4930,10570,2110.01107788,4593
4930,10580,2112.16073608,4594
4930,10610,2122.5473175,4595
4930,10630,2130.51278687,4596
4930,10640,2134.61557007,4597
4930,10650,2138.88528442,4598
4930,10660,2143.08580017,4599
4930,10670,2146.87104797,4600
4930,10680,2150.20272827,4601
4930,10690,2153.42431641,4602
4930,10700,2156.75233459,4603
4930,10710,2160.17304993,4604
4930,10720,2163.73742676,4605
4930,10740,2171.51116943,4606
4930,10750,2175.78401184,4607
4930,10780,2189.09432983,4608
4930,10790,2192.86424255,4609
