XP,YP,ZP,PID
4716.31347656,10425,2066.84274292,180
4716.31347656,10435,2063.87124634,181
4716.31347656,10485,2066.70571899,182
4716.31347656,10665,2136.3062439,183
4716.31347656,10675,2138.17483521,184
4716.31347656,10685,2138.88665771,185
4716.31347656,11095,2246.12786865,186
4720.58105469,10080,2024.97445679,187
4720.58105469,10090,2024.52676392,188
4720.58105469,10130,2024.60610962,189
4720.58105469,10140,2024.95309448,190
4720.58105469,10150,2024.80401611,191
4720.58105469,10160,2023.95898438,192
4720.58105469,10170,2022.74331665,193
4720.58105469,10180,2021.75920105,194
4720.58105469,10190,2021.35400391,195
4720.58105469,10220,2025.0587616,196
4720.58105469,10230,2028.38334656,197
4720.58105469,10260,2042.03477478,198
4720.58105469,10300,2058.77801514,199
4720.58105469,10310,2062.7035675,200
4720.58105469,10320,2066.3678894,201
4720.58105469,10340,2074.32427979,202
4720.58105469,10350,2077.70593262,203
4720.58105469,10360,2079.86528015,204
4720.58105469,10370,2080.81033325,205
4720.58105469,10380,2080.79988098,206
4720.58105469,10390,2079.80783081,207
4720.58105469,10410,2074.38287354,208
4720.58105469,10450,2062.78367615,209
4720.58105469,10460,2061.83282471,210
4720.58105469,10470,2062.27494812,211
4720.58105469,10480,2064.51631165,212
4720.58105469,10490,2068.75718689,213
4720.58105469,10560,2103.67807007,214
4720.58105469,10580,2109.14117432,215
4720.58105469,10600,2113.95433044,216
4720.58105469,10610,2117.05278015,217
4720.58105469,10660,2133.53379822,218
4720.58105469,10670,2135.93431091,219
4720.58105469,10680,2137.26411438,220
4720.58105469,10690,2137.3923645,221
4720.58105469,10710,2135.82772827,222
4720.58105469,10720,2135.17633057,223
4720.58105469,10730,2134.94813538,224
4720.58105469,10740,2135.29092407,225
4720.58105469,10750,2136.12306213,226
4720.58105469,10770,2137.979599,227
4720.58105469,10800,2140.35691833,228
4720.58105469,10810,2141.24772644,229
4720.58105469,10820,2142.53816223,230
4720.58105469,10830,2144.17810059,231
4720.58105469,10840,2146.13458252,232
4720.58105469,10850,2148.48878479,233
4720.58105469,10910,2165.54879761,234
4720.58105469,10960,2187.29150391,235
4720.58105469,10970,2191.89950562,236
4720.58105469,11030,2218.61062622,237
4720.58105469,11140,2258.84591675,238
4720.58105469,11150,2260.32983398,239
4725.15136719,10105,2021.54107666,240
4725.15136719,10115,2021.60150146,241
4725.15136719,10155,2023.16674805,242
4725.15136719,10195,2021.58059692,243
4725.15136719,10205,2022.53244019,244
4725.15136719,10235,2031.92300415,245
4725.15136719,10285,2054.21365356,246
4725.15136719,10315,2066.19042969,247
4725.15136719,10325,2069.97583008,248
4725.15136719,10365,2082.79153442,249
4725.15136719,10425,2071.7421875,250
4725.15136719,10455,2063.68478394,251
4725.15136719,10485,2065.98138428,252
4725.15136719,10505,2076.67337036,253
4725.15136719,10525,2087.80831909,254
4725.15136719,10635,2124.09402466,255
4725.15136719,10655,2130.46655273,256
4725.15136719,10665,2133.23098755,257
4725.15136719,10675,2135.17022705,258
4725.15136719,10685,2135.84222412,259
4725.15136719,10695,2135.32296753,260
4725.15136719,11005,2206.29022217,261
4725.15136719,11055,2228.65228271,262
4730.04882813,10010.24169922,2020.11849976,263
4730.04882813,10040.0012207,2021.6880188,264
4730.04882813,10050,2021.87417603,265
4730.04882813,10060,2021.67138672,266
4730.04882813,10090,2019.85551453,267
4730.04882813,10100,2019.35220337,268
4730.04882813,10110,2019.25286865,269
4730.04882813,10120,2019.64509583,270
4730.04882813,10130,2020.43183899,271
4730.04882813,10140,2021.31547546,272
4730.04882813,10150,2021.90110779,273
4730.04882813,10160,2021.99487305,274
4730.04882813,10170,2021.78414917,275
4730.04882813,10180,2021.63415527,276
4730.04882813,10190,2021.80162048,277
4730.04882813,10200,2022.58210754,278
4730.04882813,10300,2062.73828125,279
4730.04882813,10320,2070.11262512,280
4730.04882813,10340,2078.43865967,281
4730.04882813,10350,2082.10031128,282
4730.04882813,10360,2084.49311829,283
4730.04882813,10370,2085.55909729,284
4730.04882813,10380,2085.6018219,285
4730.04882813,10390,2084.69819641,286
4730.04882813,10400,2082.69189453,287
4730.04882813,10410,2079.73641968,288
4730.04882813,10440,2069.83773804,289
4730.04882813,10450,2066.8228302,290
4730.04882813,10460,2064.38302612,291
4730.04882813,10470,2063.26356506,292
4730.04882813,10480,2064.33030701,293
4730.04882813,10490,2067.82876587,294
4730.04882813,10530,2089.05419922,295
4730.04882813,10580,2105.24514771,296
4730.04882813,10670,2132.28059387,297
4730.04882813,10680,2133.53822327,298
4730.04882813,10690,2133.45285034,299
4730.04882813,10700,2132.42318726,300
4730.04882813,10710,2131.18455505,301
4730.04882813,10720,2130.21859741,302
4730.04882813,10730,2129.73573303,303
4730.04882813,10740,2129.879776,304
4730.04882813,10760,2131.32676697,305
4730.04882813,10880,2152.09191895,306
4730.04882813,10890,2154.89099121,307
4730.04882813,10920,2164.59954834,308
4730.04882813,10930,2168.77137756,309
4730.04882813,10980,2192.82235718,310
4730.04882813,11000,2202.21429443,311
4730.04882813,11030,2215.89715576,312
4730.04882813,11130,2255.31015015,313
4730.04882813,11140,2258.1031189,314
4730.04882813,11150,2259.94203186,315
4730.04882813,11159.9987793,2260.75288391,316
4730.66516111,10379.32780242,2085.92572219,317
4730.67506288,10379.36821242,2085.93114464,318
4730.681572,10370.63835441,2085.89729772,319
4730.69542212,10370,2085.87330862,320
4730.71356385,10369.32937007,2085.84188626,321
4730.92012889,10380.2913821,2086.02396936,322
4730.96813968,10363.92010486,2085.40094837,323
4731.10259804,10361.06311368,2085.16805986,324
4731.15312667,10381.10958098,2086.0802288,325
4731.17935146,10360,2085.03511915,326
4731.28508336,10358.75278289,2084.85198628,327
4732.0019841,10351.9704746,2083.61027885,328
4732.06939088,10351.46792422,2083.49352698,329
4732.39273911,10350,2083.21250466,330
4733.13343369,10346.88804326,2082.52169043,331
4733.72538868,10390,2086.6247775,332
4733.88410927,10343.86928857,2081.79618381,333
4735.00488281,10075,2018.69943237,334
4735.00488281,10085,2017.98883057,335
4735.00488281,10095,2017.42807007,336
4735.00488281,10105,2017.21841431,337
4735.00488281,10115,2017.48788452,338
4735.00488281,10125,2018.22747803,339
4735.00488281,10135,2019.28369141,340
4735.00488281,10145,2020.34265137,341
4735.00488281,10195,2022.70272827,342
4735.00488281,10205,2024.24554443,343
4735.00488281,10325,2074.29864502,344
4735.00488281,10339.89460465,2080.61298829,345
4735.00488281,10435,2074.35891724,346
4735.00488281,10445,2070.81292725,347
4735.00488281,10455,2067.30233765,348
4735.00488281,10475,2063.68692017,349
4735.00488281,10485,2065.51004028,350
4735.00488281,10505,2074.94195557,351
4735.00488281,10535,2090.01000977,352
4735.00488281,10595,2106.28030396,353
4735.00488281,10635,2120.43374634,354
4735.00488281,10655,2126.53161621,355
4735.00488281,10665,2129.1199646,356
4735.00488281,10675,2130.91394043,357
4735.00488281,10685,2131.37521362,358
4735.00488281,10845,2140.39193726,359
4735.00488281,11055,2226.11642456,360
4735.00488281,11095,2242.76269531,361
4735.00488281,11145,2258.83615112,362
4735.48177477,10395.45893523,2086.66778951,363
4735.59203138,10337.77582469,2080,364
4736.99831914,10400,2086.61222405,365
4737.55223549,10401.5470274,2086.53193344,366
4740.0012207,10010.24169922,2016.35583496,367
4740.0012207,10020.58105469,2016.74241638,368
4740.0012207,10050,2018.10075378,369
4740.0012207,10060,2017.80778503,370
4740.0012207,10070,2017.15867615,371
4740.0012207,10080,2016.52932739,372
4740.0012207,10090,2016.12451172,373
4740.0012207,10100,2016.0466156,374
4740.0012207,10110,2016.33691406,375
4740.0012207,10120,2016.97373962,376
4740.0012207,10130,2017.92382813,377
4740.0012207,10140,2019.0683136,378
4740.0012207,10150,2020.16900635,379
4740.0012207,10160,2021.0491333,380
4740.0012207,10170,2021.75561523,381
4740.0012207,10180,2022.43280029,382
4740.0012207,10200,2024.50654602,383
4740.0012207,10210,2026.96336365,384
4740.0012207,10230,2035.23820496,385
4740.0012207,10260,2049.92349243,386
4740.0012207,10270,2054.51051331,387
4740.0012207,10300,2067.4226532,388
4740.0012207,10408.38677353,2086.17695112,389
4740.0012207,10410,2085.76737976,390
4740.0012207,10440,2075.45327759,391
4740.0012207,10450,2071.34957886,392
4740.0012207,10460,2067.38801575,393
4740.0012207,10470,2064.71917725,394
4740.0012207,10480,2064.542099,395
4740.0012207,10490,2067.1089325,396
